fit_time,score_time,test_nbaccuracy,test_accuracy
85.94086241722107,0.26494812965393066,0.993315123200366,0.9914268218003675
84.80843496322632,0.27822279930114746,0.993133974537022,0.9920391916717698
89.14197015762329,0.2981710433959961,0.9897251947335798,0.9871402327005512
90.36750292778015,0.28811073303222656,0.9914519516433632,0.992651561543172
85.53282737731934,0.2695450782775879,0.9948580154547184,0.9938763012859767
91.00959873199463,0.27047085762023926,0.9939838883068142,0.992651561543172
86.37622714042664,0.3163762092590332,0.9951298470991656,0.9944852941176471
88.52049279212952,0.28845643997192383,0.9960113424255901,0.9950980392156863
86.55320358276367,0.2502129077911377,0.9941742331973215,0.9932598039215687
88.9774112701416,0.27397871017456055,0.991350427283223,0.9932598039215687
